,mileage_per_year,model_year,price,sold
8788,11123,2008,63044.87,no
8789,9740,1999,13476.51,yes
8790,10287,2012,76699.42,no
8791,13821,2005,57210.75,yes
8792,7791,2004,23744.87,yes
8793,18360,1999,104688.45,yes
8794,31059,2013,89945.11,no
8795,19479,2013,109791.01,yes
8796,19499,1999,33252.76,yes
8797,28735,2013,32086.37,yes
8798,21157,2002,47619.91,yes
8799,11366,2004,62753.78,no
8800,10501,1998,58449.23,yes
8801,10160,2004,57247.39,yes
8802,9020,1999,30189.2,yes
8803,20014,2001,33006.8,yes
8804,13995,2000,56810.27,yes
8805,16046,2001,69324.62,no
8806,12720,2005,46243.78,yes
8807,13611,2011,96549.15,no
8808,15487,1998,82276.93,no
8809,13336,2006,49452.59,yes
8810,6345,2003,89586.74,no
8811,12129,2009,71734.04,no
8812,18649,2011,54150.58,yes
8813,15684,2000,105993.97,yes
8814,11191,2010,32824.29,yes
8815,22463,2014,74156.82,no
8816,15552,2012,32087.27,yes
8817,7561,2004,75548.62,no
8818,16226,1998,67967.27,no
8819,5219,2009,92917.97,yes
8820,9399,2009,83449.16,yes
8821,11837,1999,32915.05,yes
8822,16175,1998,81625.08,no
8823,17641,1998,55084.95,yes
8824,19278,2006,47821.4,yes
8825,6667,2012,79851.2,no
8826,15294,2003,72161.89,no
8827,6651,1998,30258.21,yes
8828,19655,2004,57591.69,yes
8829,11596,1998,17657.61,yes
8830,20617,1999,75608.77,no
8831,14764,2009,75025.97,no
8832,18910,1998,55869.87,yes
8833,14026,2006,95872.23,yes
8834,12219,2001,74728.97,yes
8835,13474,2000,106181.56,no
8836,16226,2005,91717.96,no
8837,24080,2004,66006.77,no
8838,11245,1998,89608.22,no
8839,8914,2002,32043.53,yes
8840,17691,2003,73869.71,no
8841,13933,2000,77372.01,yes
8842,11875,2001,90713.59,yes
8843,4781,2004,62955.87,yes
8844,14349,2002,61806.56,yes
8845,15068,2014,67217.37,no
8846,8950,2013,83027.74,no
8847,17856,2008,102362.04,yes
8848,19170,2004,78816.24,no
8849,19041,2001,69587.16,no
8850,11806,2006,39757.22,yes
8851,9637,2004,54909.38,yes
8852,6275,2000,25978.43,yes
8853,11256,2010,91382.87,yes
8854,11480,2017,40121.49,yes
8855,13188,2001,93117.24,no
8856,9714,2005,39805.7,yes
8857,14690,2006,25676.24,yes
8858,15845,2003,42462.28,no
8859,11404,2000,43737.98,yes
8860,10436,2005,26859.12,yes
8861,6669,2008,82480.43,yes
8862,10270,2002,67956.73,yes
8863,8127,2003,29462.7,yes
8864,10723,2001,83467.45,no
8865,16523,2006,83919.08,no
8866,14675,1999,47945.07,yes
8867,14136,1998,19023.81,yes
8868,16605,1999,34290.76,yes
8869,10329,2007,35791.2,yes
8870,11215,2006,93173.91,yes
8871,12699,2000,93417.91,no
8872,20972,2004,31856.91,yes
8873,8492,2003,91498.09,no
8874,18145,2004,78205.51,no
8875,11558,2001,49015.01,yes
8876,12013,2005,22420.28,yes
8877,9155,2000,19734.94,yes
8878,7405,1998,16356.05,yes
8879,9159,2002,101561.4,no
8880,12036,2013,86217.44,yes
8881,9621,2007,64727.51,no
8882,10577,2001,46090.52,yes
8883,8439,2012,112786.56,yes
8884,19920,2005,67443.04,no
8885,12329,2001,49495.18,yes
8886,13488,2007,106864.27,yes
8887,17044,2005,96929.39,no
8888,22681,2009,53350.32,no
8889,13122,2004,87667.46,no
8890,21330,1999,67670.18,no
8891,11454,2009,94572.76,no
8892,21036,2000,20151.34,yes
8893,18847,2011,54724.63,yes
8894,14828,2005,56448.59,yes
8895,5991,2007,66867.53,yes
8896,11778,2002,20352.19,yes
8897,14594,2003,57780.5,yes
8898,14423,2000,24075.13,yes
8899,17226,2004,65406.4,no
8900,27494,2009,98283.49,no
8901,22502,2003,70604.47,no
8902,10889,1998,73184.4,no
8903,18224,2000,39300.99,yes
8904,5997,2006,44107.56,no
8905,8896,1999,54445.16,yes
8906,13131,1998,87984.31,no
8907,12173,2003,18460.61,yes
8908,17007,2006,20643.46,yes
8909,16086,2000,11802.81,yes
8910,19836,2002,72125.67,no
8911,9066,2004,78066.47,yes
8912,11787,2005,37624.31,yes
8913,20214,2010,59471.09,yes
8914,11968,2000,53319.63,no
8915,9677,2007,68691.64,no
8916,9868,2001,68005.85,yes
8917,7440,2002,104132.15,yes
8918,18107,1999,90839.57,no
8919,11352,2016,45593.6,yes
8920,10716,2001,70890.7,yes
8921,18898,2011,93651.83,no
8922,19812,2006,36981.96,yes
8923,27564,1999,83663.91,no
8924,19980,2000,53366.36,yes
8925,12575,2000,84246.6,no
8926,30839,2009,42583.64,yes
8927,22474,2005,84181.95,no
8928,18212,2010,61482.86,no
8929,9093,2000,20116.56,yes
8930,17158,2016,72930.5,no
8931,14083,1998,69029.03,yes
8932,8450,2006,80878.51,no
8933,17160,2007,67882.88,no
8934,13336,2005,44434.99,yes
8935,11073,2009,113364.43,yes
8936,16391,2006,91158.69,no
8937,6539,2007,40896.05,yes
8938,10045,2000,21041.66,yes
8939,10385,2012,59253.79,yes
8940,14135,2015,76769.9,yes
8941,29743,2013,43342.37,yes
8942,17125,2000,51785.57,yes
8943,12994,1998,106324.44,yes
8944,14315,1998,26054.34,yes
8945,15432,2002,82309.1,no
8946,9475,2001,68173.85,no
8947,12172,1999,45684.28,yes
8948,11322,2009,94668.73,no
8949,14760,2014,105004.09,no
8950,8493,2007,90474.64,no
8951,11971,2005,45179.3,yes
8952,17279,2002,115416.64,yes
8953,12488,2010,65996.9,no
8954,14556,2013,73909.62,yes
8955,20243,2007,29278.64,yes
8956,10327,2001,95287.93,no
8957,10625,2007,43868.22,no
8958,13165,2008,38057.6,yes
8959,17713,1998,85746.68,no
8960,8555,2006,77586.28,no
8961,10804,2009,34391.96,yes
8962,22284,2015,84181.77,no
8963,14445,2005,80582.75,yes
8964,21380,2004,55242.52,yes
8965,15588,1998,73122.2,no
8966,17736,2004,54860.65,yes
8967,15232,2006,34251.51,yes
8968,9740,2009,105030.72,no
8969,7659,1999,70692.7,no
8970,10576,2006,44276.97,yes
8971,18452,2009,87552.69,no
8972,13673,2001,41331.87,yes
8973,12162,2010,102573.08,no
8974,12869,2001,68748.99,no
8975,12125,2010,68038.28,no
8976,12588,1998,85954.73,no
8977,9236,2006,29849.24,yes
8978,15051,2006,70596.37,no
8979,14912,2006,64262.65,no
8980,12478,2002,42270.39,yes
8981,9875,2011,91633.18,yes
8982,14858,2011,33564.31,yes
8983,9994,2009,26850.29,yes
8984,17158,1998,102766.95,no
8985,10829,1998,78426.56,yes
8986,13247,1999,45952.83,yes
8987,9946,2008,75367.58,no
8988,5999,2003,87547.13,yes
8989,19080,1999,98926.08,no
8990,24517,2010,69364.54,no
8991,16217,2003,99630.87,no
8992,9673,2014,67507.15,no
8993,7878,2004,104882.79,yes
8994,11622,2000,89299.29,yes
8995,13823,2000,14878.44,yes
8996,11550,2010,96046.33,no
8997,20616,1998,44330.62,yes
8998,21940,2001,34101.17,yes
8999,11941,2006,102101.78,yes
9000,12480,1998,63295.82,yes
9001,13375,2002,57312.82,no
9002,23591,2016,59675.71,yes
9003,18679,2001,89722.83,no
9004,6852,2011,67960.67,yes
9005,8088,1999,111550.7,yes
9006,15270,2013,57380.48,yes
9007,12247,1998,9875.3,yes
9008,7901,2011,71588.48,no
9009,16428,2006,65225.76,no
9010,13840,2010,39190.53,yes
9011,23175,2002,29573.71,yes
9012,14131,2005,106415.22,no
9013,16601,2004,94956.21,no
9014,12691,2000,77199.25,no
9015,9016,2008,48492.7,no
9016,10295,2000,96772.76,no
9017,8682,2004,76977.94,no
9018,15717,2005,33967.01,yes
9019,21396,2001,63803.58,no
9020,26427,2010,91441.22,no
9021,14728,2003,81494.05,no
9022,6480,2006,37135.83,yes
9023,13888,2009,79273.85,no
9024,11342,2004,84081.73,no
9025,19057,2007,51808.58,yes
9026,15430,1999,35798.07,yes
9027,16929,2000,60246.64,no
9028,15073,2005,18249.22,yes
9029,14286,2013,43059.99,no
9030,21349,2013,78026.55,no
9031,24032,2000,7832.48,yes
9032,12184,2008,80915.51,no
9033,14753,2004,78335.02,no
9034,15792,2009,88423.98,no
9035,17051,1998,59152.41,yes
9036,12716,2007,88799.49,no
9037,17835,2002,36254.89,yes
9038,10246,2000,103177.22,no
9039,16054,1999,45837.89,yes
9040,13528,1999,24457.4,yes
9041,8684,2000,40960.86,no
9042,8649,2000,71629.9,no
9043,8011,2009,73336.33,yes
9044,10652,1998,96886.61,no
9045,14652,2004,22259.23,yes
9046,9515,1998,92994.12,no
9047,15303,2009,96965.3,no
9048,12418,2003,42249.19,no
9049,9131,2008,44689.61,yes
9050,12742,1999,38226.31,yes
9051,10486,2012,59415.9,yes
9052,26874,2013,53981.88,no
9053,17601,2001,42021.96,yes
9054,9307,1998,21613.01,yes
9055,7804,2004,40183.2,no
9056,10529,2000,65385.14,no
9057,9312,2014,87378.31,yes
9058,15556,2007,104815.96,yes
9059,19123,2004,93315.2,yes
9060,8274,1999,101409.77,yes
9061,10408,2010,59518.97,yes
9062,8001,2005,91119.76,yes
9063,12685,2002,82203.59,no
9064,10702,2010,54219.98,yes
9065,15352,1998,49538.87,no
9066,10114,2006,36304.49,yes
9067,16362,2000,31363.23,yes
9068,8995,1999,80003.7,yes
9069,8310,2001,89414.35,no
9070,18330,2005,36073.28,yes
9071,16940,2001,55198.85,yes
9072,9387,2001,54985.11,no
9073,10474,1998,71607.34,yes
9074,14469,2007,51513.6,yes
9075,12832,2001,91057.46,yes
9076,17844,2003,98822.44,no
9077,11161,2001,41970.99,yes
9078,14991,2000,23474.45,yes
9079,20732,2002,58603.15,yes
9080,17381,2001,26828.58,yes
9081,15424,2011,64163.92,no
9082,10224,2007,101183.83,no
9083,12831,1998,108139.59,yes
9084,17127,2003,41516.07,yes
9085,13850,1999,26463.64,yes
9086,8848,2000,73790.65,no
9087,13877,1999,78934.02,no
9088,12034,2012,63721.95,no
9089,9025,2001,47501.04,yes
9090,12170,2014,61965.29,no
9091,25334,2006,52236.13,yes
9092,28620,1998,71576.91,no
9093,20021,2001,26099.83,yes
9094,8817,1998,58135.24,yes
9095,15944,2001,64589.65,no
9096,16852,2002,63458.77,no
9097,7468,2012,56268.49,yes
9098,10942,1998,98607.08,yes
9099,6033,2005,53185.19,yes
9100,14463,2004,79589.74,no
9101,7130,2014,82769.39,yes
9102,9720,2011,94790.43,yes
9103,17822,1998,76741.78,no
9104,22167,1999,41659.92,yes
9105,7594,2003,56442.86,no
9106,12249,2004,51598.75,yes
9107,29388,2002,109025.52,yes
9108,10265,2004,94194.79,no
9109,12244,1998,56428.75,yes
9110,11664,2008,90159.31,no
9111,13898,2002,26075.73,yes
9112,19396,2011,111639.22,no
9113,13402,2002,90973.33,yes
9114,12396,1999,57919.82,yes
9115,16693,1999,55246.82,yes
9116,13673,2010,88686.76,no
9117,10230,1999,82648.89,no
9118,8378,2003,54913.0,yes
9119,15559,2002,52386.79,no
9120,17925,1998,60122.38,no
9121,9077,2005,28564.85,yes
9122,12034,2001,57943.56,no
9123,15050,1999,21058.71,yes
9124,10866,2007,63930.84,no
9125,8000,2002,90634.62,yes
9126,7644,2007,35647.11,yes
9127,13437,2001,31008.17,yes
9128,13241,2011,68276.15,yes
9129,12303,2012,108173.08,yes
9130,13271,2001,71633.73,yes
9131,26989,2004,40032.92,yes
9132,10532,2005,33560.34,yes
9133,11372,2000,16611.88,yes
9134,8927,2008,98028.58,yes
9135,15048,2002,111051.08,yes
9136,15446,2000,56150.01,yes
9137,6250,2009,106947.55,yes
9138,10666,2000,29845.13,yes
9139,9651,2005,93547.51,no
9140,13014,2002,99513.23,no
9141,19456,2014,56910.78,yes
9142,13571,2005,83057.74,yes
9143,15562,2013,67415.69,no
9144,10402,2003,66734.87,no
9145,10766,2009,39875.07,yes
9146,16440,2001,78642.31,no
9147,16658,1999,100835.39,yes
9148,18391,2009,39667.02,yes
9149,12131,2001,73722.14,yes
9150,14352,2001,68821.25,yes
9151,16925,2013,72682.16,no
9152,13188,2001,51204.35,yes
9153,19969,2015,40172.19,no
9154,8542,2006,68106.68,yes
9155,24330,2002,36459.11,yes
9156,14591,2006,31727.07,yes
9157,9504,2000,76207.24,yes
9158,7763,2008,69972.51,no
9159,9656,2002,53983.36,yes
9160,13783,2000,70807.6,no
9161,10865,2004,23976.31,yes
9162,16990,2011,68228.23,no
9163,7281,2002,82154.39,no
9164,17066,2003,75797.8,no
9165,5856,2006,48158.33,yes
9166,8675,2002,88194.97,no
9167,10784,2003,78619.15,yes
9168,6881,2000,10749.49,yes
9169,17984,2005,45501.72,yes
9170,16359,2008,94557.12,no
9171,10536,2003,49223.17,no
9172,19151,2004,74340.13,no
9173,9379,2000,43447.51,yes
9174,13563,2002,73207.2,no
9175,10822,2004,56315.55,no
9176,30119,2002,88451.2,no
9177,15440,2008,73717.21,no
9178,21140,2000,42566.3,yes
9179,7039,1998,100555.55,yes
9180,11870,2001,70876.24,no
9181,25242,2007,45396.08,yes
9182,13606,2007,83922.86,yes
9183,24292,2007,58454.68,yes
9184,15138,2000,54697.33,yes
9185,9282,2000,99530.63,yes
9186,12383,1998,34652.62,yes
9187,18024,1999,38964.07,yes
9188,17920,2007,69459.64,no
9189,17639,2008,85719.19,no
9190,22482,2007,97725.01,no
9191,21279,2006,79409.18,no
9192,13080,2001,78132.76,no
9193,10119,2001,33076.95,yes
9194,8355,2002,102532.97,yes
9195,14187,2004,61576.96,yes
9196,11912,2010,42341.64,no
9197,11701,2003,44807.23,yes
9198,8449,2005,34475.49,yes
9199,17999,2016,88703.99,no
9200,18944,2000,26497.39,yes
9201,21251,2010,37772.38,yes
9202,10430,2000,36366.26,yes
9203,16298,2004,86969.67,no
9204,16592,2003,66336.53,no
9205,19349,2005,94703.61,no
9206,14314,1998,62469.35,no
9207,6547,2014,69446.0,no
9208,20852,2002,41431.12,yes
9209,8577,2013,92355.13,yes
9210,21585,2003,54187.82,yes
9211,8343,2016,110579.69,yes
9212,9100,2000,76201.69,no
9213,20102,2003,36162.63,yes
9214,11672,2001,85278.42,yes
9215,14744,1998,47073.01,yes
9216,10475,2006,58905.74,yes
9217,21098,2006,60066.42,no
9218,16039,2003,109135.21,yes
9219,14035,2003,105369.8,yes
9220,7021,1998,43670.5,yes
9221,10772,1999,9932.41,yes
9222,10745,2009,75733.36,yes
9223,22950,2013,105274.72,yes
9224,8848,2004,37623.53,yes
9225,10354,2000,89310.88,no
9226,22289,2000,30930.42,yes
9227,12304,2001,37882.53,yes
9228,15033,2011,105183.24,yes
9229,16462,2007,43818.77,yes
9230,22026,2007,20928.86,yes
9231,19894,1998,73286.48,no
9232,20626,2015,69993.52,no
9233,10880,1999,64722.36,no
9234,17228,2002,38422.96,yes
9235,12133,1998,36905.68,yes
9236,7012,1998,57820.28,yes
9237,10686,2004,65083.01,no
9238,16349,1998,47677.45,no
9239,19839,2000,36678.46,yes
9240,11118,2015,48583.54,no
9241,11353,2007,58585.31,yes
9242,9863,2008,64778.92,no
9243,13393,2009,43587.95,no
9244,9969,2003,108423.3,yes
9245,20041,2011,84418.79,no
9246,13854,2002,92421.91,no
9247,14665,1998,87702.3,no
9248,13495,2002,43455.09,yes
9249,10909,2004,93137.56,no
9250,15125,2002,95195.15,no
9251,22539,2003,101229.0,yes
9252,9622,2012,78567.61,no
9253,14621,2004,75935.6,yes
9254,10491,2008,51663.86,yes
9255,14991,1998,61054.02,no
9256,9100,2002,97943.25,yes
9257,19108,1998,48169.56,yes
9258,22918,1999,47201.21,yes
9259,16271,2006,57258.49,yes
9260,14166,2002,36798.46,yes
9261,15367,2005,34693.1,yes
9262,22902,2004,92917.67,no
9263,10853,2000,71651.87,yes
9264,18538,2000,81142.7,no
9265,14604,2007,61366.86,no
9266,14605,2007,56416.89,yes
9267,17884,2001,75362.03,no
9268,9689,1999,71270.59,no
9269,26385,2003,64438.52,yes
9270,15058,2009,38647.46,yes
9271,7666,2004,44855.46,yes
9272,10277,2000,10967.39,yes
9273,15512,2003,56960.77,yes
9274,7706,2014,35890.54,yes
9275,13503,2013,46502.99,yes
9276,13586,1999,46144.98,yes
9277,8067,1999,33345.51,yes
9278,15469,2001,17279.44,yes
9279,17019,2000,67949.06,no
9280,21944,2002,99899.91,no
9281,11993,2003,90503.0,no
9282,25295,1999,52928.26,yes
9283,18433,2001,33008.44,yes
9284,12178,1999,30251.29,yes
9285,16012,2005,54909.27,no
9286,17632,1999,55297.94,yes
9287,8350,2009,84092.28,yes
9288,10641,2001,63002.44,yes
9289,19246,1999,77835.58,no
9290,26914,2002,84254.07,no
9291,12302,2000,88284.19,no
9292,10418,2015,74342.04,no
9293,9675,1998,28811.44,yes
9294,16347,2002,95642.3,no
9295,12051,2005,109579.23,yes
9296,10594,2008,69301.75,no
9297,13043,2011,37352.07,yes
9298,22691,1998,55184.95,yes
9299,12943,2000,65856.23,no
9300,12212,2004,30759.81,yes
9301,23232,2001,58559.89,no
9302,18433,2003,45156.81,yes
9303,9620,1999,74264.61,no
9304,11287,1998,54354.76,no
9305,10176,2011,65706.96,yes
9306,10623,2001,104019.68,no
9307,8046,2009,38109.89,yes
9308,9495,2003,74187.36,no
9309,6885,2006,89977.28,no
9310,10708,2007,31903.84,yes
9311,27373,2007,65853.67,no
9312,13199,2004,87335.12,no
9313,8730,2007,46796.36,yes
9314,8545,2007,91383.64,yes
9315,16256,2002,81824.94,no
9316,18650,1998,34649.26,yes
9317,9810,2010,73764.97,yes
9318,9711,2012,106675.7,yes
9319,10440,1998,69847.42,no
9320,18007,2000,24856.49,yes
9321,8362,2007,82919.22,no
9322,19390,2014,41588.51,yes
9323,10228,2007,83129.11,yes
9324,10004,2004,88874.65,no
9325,18785,2003,84257.36,no
9326,23461,2006,45760.07,yes
9327,17991,2012,46933.53,yes
9328,9744,1998,23790.14,yes
9329,26729,1998,28375.49,yes
9330,11949,2005,75477.1,no
9331,10560,2001,65129.07,yes
9332,14394,2017,111362.22,yes
9333,13801,1999,35687.28,yes
9334,13998,2008,98601.0,no
9335,6959,2001,53231.78,yes
9336,20003,2004,94218.19,no
9337,22288,2005,81263.51,no
9338,20689,2004,54703.25,yes
9339,7414,2000,10500.89,yes
9340,8905,1999,90264.82,yes
9341,14489,2000,49113.53,yes
9342,11000,1999,101867.37,yes
9343,16256,2015,66753.22,no
9344,14896,2005,73376.6,yes
9345,23421,2001,88618.45,no
9346,15774,1998,73040.24,no
9347,8216,2000,34030.93,yes
9348,13115,2010,56821.95,yes
9349,23800,1999,64923.48,no
9350,17789,2000,41146.42,yes
9351,9473,2015,110735.02,yes
9352,22784,2000,17706.05,yes
9353,20166,2005,89345.83,no
9354,27313,1999,50868.89,yes
9355,9372,2001,54280.78,yes
9356,12623,1998,73660.31,no
9357,21631,2000,48490.33,yes
9358,12679,2008,33819.1,yes
9359,17703,2012,51490.11,yes
9360,18036,2009,33460.48,yes
9361,14861,2007,49032.8,yes
9362,20149,1998,39329.11,yes
9363,19563,2003,33468.46,yes
9364,23154,2007,96450.5,no
9365,27006,2003,39290.67,yes
9366,8714,2004,77715.84,no
9367,9990,2010,46265.56,yes
9368,22329,1999,110551.02,no
9369,13367,2003,84873.1,yes
9370,9781,2003,61023.33,no
9371,22274,2002,76951.78,no
9372,15296,2011,69501.89,no
9373,11689,1998,67426.19,yes
9374,17561,2006,66651.97,no
9375,15928,2008,72741.76,yes
9376,11947,2005,51091.45,yes
9377,6638,2002,97229.5,yes
9378,11861,1999,62665.34,no
9379,10786,2000,51834.8,yes
9380,15765,2013,68327.77,no
9381,15013,2007,33991.07,yes
9382,9637,2007,48785.67,yes
9383,9626,2004,49115.3,no
9384,21800,1999,38453.71,yes
9385,12915,1998,74118.42,yes
9386,15492,2008,81845.5,no
9387,15407,1999,23929.63,yes
9388,4914,2016,55082.43,yes
9389,14057,2010,101511.69,no
9390,5758,2007,110000.8,yes
9391,9394,1999,64814.22,no
9392,16250,2007,45418.25,yes
9393,9074,2005,98605.75,yes
9394,11910,2011,96097.48,no
9395,9944,2000,104103.46,no
9396,4111,2006,55345.56,yes
9397,14968,2008,102281.84,yes
9398,17090,2013,45926.77,yes
9399,19346,2008,30244.77,yes
9400,11809,2007,50013.05,no
9401,11690,2005,94607.86,no
9402,11751,2007,109251.55,no
9403,13452,2008,88450.26,yes
9404,13722,2003,43417.39,yes
9405,23556,2010,36970.83,yes
9406,12064,1998,80081.02,no
9407,17363,2009,25852.67,yes
9408,17066,1999,53606.3,yes
9409,14739,2012,35141.27,yes
9410,8109,1998,57109.39,yes
9411,14361,2005,71075.96,no
9412,11992,1999,20475.41,yes
9413,25528,2005,80816.05,no
9414,17867,2004,61206.83,no
9415,18636,2001,92935.46,no
9416,9845,1999,83785.59,yes
9417,16620,2001,37467.47,yes
9418,9688,1998,80618.96,yes
9419,8735,2000,116985.14,no
9420,14728,2000,75098.36,yes
9421,12721,2000,56649.03,yes
9422,18833,2000,61095.76,no
9423,13440,2000,32091.38,yes
9424,18685,1998,43237.27,yes
9425,24458,2009,56176.01,no
9426,18341,2007,42746.62,yes
9427,21852,2000,35279.05,yes
9428,9412,2013,76338.22,yes
9429,15662,2005,104557.33,yes
9430,12907,2013,35886.33,yes
9431,13870,1999,9764.33,yes
9432,7700,2004,78711.3,no
9433,17405,1999,78647.89,no
9434,10654,2009,44703.18,yes
9435,13641,2015,51013.47,yes
9436,15212,2009,79526.6,no
9437,10007,2002,77224.31,no
9438,9662,2004,38549.47,yes
9439,28160,2014,43152.51,yes
9440,8004,2000,41866.23,no
9441,18795,2006,40769.25,no
9442,7622,2000,112737.2,no
9443,12637,1999,95027.11,no
9444,16768,2002,51482.83,no
9445,7521,1999,56290.79,yes
9446,13254,2002,34673.54,yes
9447,17837,1998,94346.42,yes
9448,8543,2009,59881.92,no
9449,6904,2000,74223.46,no
9450,12298,2010,76441.3,no
9451,17219,2001,59390.4,yes
9452,14068,2010,80089.13,no
9453,15984,2002,13835.79,yes
9454,9973,2001,23418.17,yes
9455,13104,2000,59511.96,yes
9456,16219,2013,53194.61,yes
9457,8763,2004,78732.95,no
9458,11049,2001,105994.83,yes
9459,11809,2013,56133.79,yes
9460,15248,2011,55874.51,yes
9461,7112,2011,76544.55,yes
9462,8662,2012,64146.68,no
9463,17109,2006,47581.24,yes
9464,13286,2013,110546.56,no
9465,6967,2001,78591.25,no
9466,9352,1999,83600.23,no
9467,21858,2008,55706.45,yes
9468,14890,2001,65955.77,yes
9469,15826,1999,85535.7,no
9470,7243,2013,109012.13,yes
9471,9416,2005,70135.9,no
9472,18657,2006,75462.17,no
9473,12077,2008,46545.31,yes
9474,21481,1999,27269.13,yes
9475,10266,1998,77387.34,yes
9476,11924,2008,28708.33,yes
9477,9190,2006,114763.39,no
9478,7240,2004,87794.01,no
9479,9048,2010,50381.87,yes
9480,10373,2013,76441.76,yes
9481,9413,2005,63915.75,yes
9482,10884,2013,56980.78,yes
9483,18207,2005,100402.21,no
9484,18344,1998,82534.92,no
9485,8055,2000,92495.97,yes
9486,17597,2000,96286.66,no
9487,8374,2010,88319.81,yes
9488,10290,2003,105754.06,yes
9489,16393,2010,51578.25,yes
9490,12546,2007,66818.54,yes
9491,11481,2002,53017.68,yes
9492,13826,1999,87460.17,no
9493,16514,2002,21717.06,yes
9494,14611,1998,18913.7,yes
9495,21653,2006,39751.89,yes
9496,17693,2013,86794.83,no
9497,11706,1998,36645.28,yes
9498,10914,2006,33812.43,yes
9499,8993,2002,67331.41,yes
9500,11356,1998,36623.42,yes
9501,14506,2004,101816.02,yes
9502,6840,1999,36980.38,yes
9503,12060,2002,74314.9,no
9504,17205,2011,94843.68,no
9505,9478,1998,31641.44,yes
9506,15016,2008,78572.78,no
9507,10557,2010,30596.87,yes
9508,17537,2015,68324.44,no
9509,15214,2001,83107.07,no
9510,13975,2004,61310.5,no
9511,14961,2001,100052.4,no
9512,18179,2001,81372.18,no
9513,10806,2010,68236.73,no
9514,15561,2004,61967.64,no
9515,14155,1998,81978.03,no
9516,12189,2010,87432.55,yes
9517,14102,2002,37188.25,yes
9518,23396,1999,69605.92,no
9519,9243,2001,89550.71,yes
9520,11841,2001,19328.08,yes
9521,16163,2006,40717.12,yes
9522,12145,2004,77536.25,no
9523,10315,1999,13082.31,yes
9524,10396,2001,68046.63,no
9525,12390,2006,45792.0,no
9526,31603,2004,91385.59,yes
9527,11998,2000,69607.26,no
9528,21577,2007,73006.24,no
9529,14886,2013,43935.78,yes
9530,8834,1998,84993.84,yes
9531,11322,2005,73858.72,yes
9532,13953,1998,90733.54,no
